"Day","Description","ManuPreference","CompPreference","AvgUserCount","UserCountStdDev"
"50","F1","lioneer","dvd","395.0500","217.7230"
"50","F1","lioneer","tv","422.8000","233.9999"
"50","F1","pg","audio","399.6125","201.9058"
"50","F1","pg","dvd","409.0750","220.0061"
"50","F1","pg","tv","364.4625","230.9709"
"50","F2","flat","audio","314.4250","170.7116"
"50","F2","flat","dvd","323.4750","166.0247"
"50","F2","flat","tv","327.9625","174.9319"
"50","F2","lioneer","audio","340.4500","181.1439"
"50","F2","lioneer","dvd","354.1250","167.5938"
"50","F2","lioneer","tv","372.7875","185.0088"
"50","F2","pg","audio","335.1875","135.1779"
"50","F2","pg","dvd","378.9125","190.2176"
"50","F2","pg","tv","330.2125","179.3272"
"50","Informational Search","flat","audio","284.6625","486.6794"
"50","Informational Search","flat","dvd","297.9125","464.8418"
"50","Informational Search","flat","tv","253.5875","430.0246"
"50","Informational Search","lioneer","audio","270.0250","452.5563"
"50","Informational Search","lioneer","dvd","305.2125","489.1529"
"50","Informational Search","lioneer","tv","346.5875","546.3755"
"50","Informational Search","pg","audio","250.7375","414.5564"
"50","Informational Search","pg","dvd","294.6250","478.8333"
"50","Informational Search","pg","tv","238.7750","391.8545"
"50","Non-Searching","flat","audio","8466.9750","874.6292"
"50","Non-Searching","flat","dvd","8341.0375","905.1009"
"50","Non-Searching","flat","tv","8429.0250","864.8276"
"50","Non-Searching","lioneer","audio","8369.1875","989.1417"
"50","Non-Searching","lioneer","dvd","8222.7000","879.4873"
"50","Non-Searching","lioneer","tv","8071.0500","938.6188"
"50","Non-Searching","pg","audio","8298.7625","815.5016"
"50","Non-Searching","pg","dvd","8250.6125","941.1398"
"50","Non-Searching","pg","tv","8408.9125","944.0910"
"50","Transacted","flat","audio","138.2500","63.6049"
"50","Transacted","flat","dvd","151.2625","74.8471"
"50","Transacted","flat","tv","141.9875","68.4035"
"50","Transacted","lioneer","audio","146.1000","73.7604"
"50","Transacted","lioneer","dvd","154.6125","69.0953"
"50","Transacted","lioneer","tv","169.3000","77.3155"
"50","Transacted","pg","audio","155.4125","65.7536"
"50","Transacted","pg","dvd","152.4500","64.4038"
"50","Transacted","pg","tv","147.8625","77.3063"
"51","F0","flat","audio","468.2250","368.6504"
"51","F0","flat","dvd","526.6500","404.4088"
"51","F0","flat","tv","474.0750","344.7974"
"51","F0","lioneer","audio","503.3000","427.8576"
"51","F0","lioneer","dvd","561.5625","385.7812"
"51","F0","lioneer","tv","620.6625","419.5877"
"51","F0","pg","audio","523.9125","363.1071"
"51","F0","pg","dvd","521.5250","388.8509"
"51","F0","pg","tv","485.6000","391.1788"
"51","F1","flat","audio","342.4125","205.2203"
"51","F1","flat","dvd","369.1875","207.2996"
"51","F1","flat","tv","358.2875","206.3823"
"51","F1","lioneer","audio","367.9000","231.4380"
"51","F1","lioneer","dvd","399.6000","211.8545"
"51","F1","lioneer","tv","430.4125","220.5539"
"51","F1","pg","audio","395.7875","195.7471"
"51","F1","pg","dvd","394.3750","214.1716"
"51","F1","pg","tv","360.2875","230.5422"
"51","F2","flat","audio","315.8125","172.8186"
"51","F2","flat","dvd","326.2000","166.5249"
"51","F2","flat","tv","327.6750","177.0908"
"51","F2","lioneer","audio","339.8000","182.3541"
"51","F2","lioneer","dvd","356.2250","169.0848"
"51","F2","lioneer","tv","378.5125","184.5868"
"51","F2","pg","audio","340.9000","140.5885"
"51","F2","pg","dvd","383.8375","197.4015"
"51","F2","pg","tv","328.9875","179.9320"
"51","Informational Search","flat","audio","314.8875","523.6824"
"51","Informational Search","flat","dvd","402.7625","600.2784"
"51","Informational Search","flat","tv","320.7625","511.4493"
"51","Informational Search","lioneer","audio","237.5375","422.9268"
"51","Informational Search","lioneer","dvd","329.7625","518.7310"
"51","Informational Search","lioneer","tv","199.9500","312.2943"
"51","Informational Search","pg","audio","249.9000","425.1940"
"51","Informational Search","pg","dvd","354.4500","559.9481"
"51","Informational Search","pg","tv","456.2125","655.0447"
"51","Non-Searching","flat","audio","8430.2000","906.3311"
"51","Non-Searching","flat","dvd","8240.4125","907.2897"
"51","Non-Searching","flat","tv","8389.4125","949.3835"
"51","Non-Searching","lioneer","audio","8421.3625","894.8839"
"51","Non-Searching","lioneer","dvd","8208.3125","951.7132"
"51","Non-Searching","lioneer","tv","8216.9250","863.2549"
"51","Non-Searching","pg","audio","8352.9125","782.3215"
"51","Non-Searching","pg","dvd","8207.7500","970.8803"
"51","Non-Searching","pg","tv","8237.2375","990.9256"
"51","Transacted","flat","audio","128.4625","66.6050"
"51","Transacted","flat","dvd","134.7875","59.1992"
"51","Transacted","flat","tv","129.7875","64.1238"
"51","Transacted","lioneer","audio","130.1000","65.1008"
"51","Transacted","lioneer","dvd","144.5375","60.7803"
"51","Transacted","lioneer","tv","153.5375","59.8653"
"51","Transacted","pg","audio","136.5875","60.9097"
"51","Transacted","pg","dvd","138.0625","60.5515"
"51","Transacted","pg","tv","131.6750","62.1099"
"52","F0","flat","audio","495.8750","408.0487"
"52","F0","flat","dvd","588.5125","415.6028"
"52","F0","flat","tv","505.8000","404.6079"
"52","F0","lioneer","audio","480.2500","384.2132"
"52","F0","lioneer","dvd","570.8250","436.0574"
"52","F0","lioneer","tv","541.6500","369.8474"
"52","F0","pg","audio","498.1750","348.1658"
"52","F0","pg","dvd","557.5625","425.6533"
"52","F0","pg","tv","591.6500","447.9201"
"52","F1","flat","audio","350.4500","205.3964"
"52","F1","flat","dvd","382.2000","207.1668"
"52","F1","flat","tv","361.7750","210.2293"
"52","F1","lioneer","audio","365.3000","231.1136"
"52","F1","lioneer","dvd","405.0625","215.3684"
"52","F1","lioneer","tv","423.8625","215.3955"
"52","F1","pg","audio","389.0500","194.3465"
"52","F1","pg","dvd","394.3375","215.7786"
"52","F1","pg","tv","376.0375","225.7292"
"52","F2","flat","audio","320.6875","169.3748"
"52","F2","flat","dvd","337.6750","164.2013"
"52","F2","flat","tv","331.3750","180.6894"
"52","F2","lioneer","audio","339.5875","181.3698"
"52","F2","lioneer","dvd","363.7625","170.4991"
"52","F2","lioneer","tv","378.9750","184.3107"
"52","F2","pg","audio","346.6000","140.7328"
"52","F2","pg","dvd","389.0125","201.7093"
"52","F2","pg","tv","342.7750","186.6084"
"52","Informational Search","flat","audio","388.3625","609.0822"
"52","Informational Search","flat","dvd","269.8875","427.7863"
"52","Informational Search","flat","tv","295.1000","455.5940"
"52","Informational Search","lioneer","audio","279.8000","489.4071"
"52","Informational Search","lioneer","dvd","341.3750","522.9630"
"52","Informational Search","lioneer","tv","269.5625","472.0173"
"52","Informational Search","pg","audio","324.5125","518.0686"
"52","Informational Search","pg","dvd","258.2125","393.2922"
"52","Informational Search","pg","tv","374.1500","551.4723"
"52","Non-Searching","flat","audio","8323.2625","929.5533"
"52","Non-Searching","flat","dvd","8285.4375","908.4633"
"52","Non-Searching","flat","tv","8381.7875","971.3560"
"52","Non-Searching","lioneer","audio","8416.0250","822.5207"
"52","Non-Searching","lioneer","dvd","8184.9125","977.4046"
"52","Non-Searching","lioneer","tv","8251.4000","910.2258"
"52","Non-Searching","pg","audio","8314.1000","859.9664"
"52","Non-Searching","pg","dvd","8264.4625","970.1402"
"52","Non-Searching","pg","tv","8183.2000","1056.8029"
"52","Transacted","flat","audio","121.3625","60.0534"
"52","Transacted","flat","dvd","136.2875","66.2384"
"52","Transacted","flat","tv","124.1625","63.7923"
"52","Transacted","lioneer","audio","119.0375","52.7552"
"52","Transacted","lioneer","dvd","134.0625","57.4492"
"52","Transacted","lioneer","tv","134.5500","54.0768"
"52","Transacted","pg","audio","127.5625","59.9195"
"52","Transacted","pg","dvd","136.4125","66.0234"
"52","Transacted","pg","tv","132.1875","60.6729"
"53","F0","flat","audio","557.1250","462.1898"
"53","F0","flat","dvd","554.2375","402.3408"
"53","F0","flat","tv","513.8875","396.1152"
"53","F0","lioneer","audio","483.5625","355.8079"
"53","F0","lioneer","dvd","582.5000","446.3724"
"53","F0","lioneer","tv","523.5875","408.0017"
"53","F0","pg","audio","525.4125","392.0516"
"53","F0","pg","dvd","530.4375","404.6743"
"53","F0","pg","tv","617.7375","480.6340"
"53","F1","flat","audio","365.2375","208.5315"
"53","F1","flat","dvd","393.9375","213.0614"
"53","F1","flat","tv","363.7625","219.5332"
"53","F1","lioneer","audio","364.9500","213.5227"
"53","F1","lioneer","dvd","414.4750","229.4210"
"53","F1","lioneer","tv","411.9125","215.8204"
"53","F1","pg","audio","386.4125","199.3542"
"53","F1","pg","dvd","396.6000","225.7282"
"53","F1","pg","tv","398.7375","237.0770"
"53","F2","flat","audio","330.4875","165.5051"
"53","F2","flat","dvd","342.9375","166.4521"
"53","F2","flat","tv","337.1750","189.8969"
"53","F2","lioneer","audio","343.1125","181.7590"
"53","F2","lioneer","dvd","371.2500","175.5324"
"53","F2","lioneer","tv","384.1125","185.7531"
"53","F2","pg","audio","351.1875","144.8921"
"53","F2","pg","dvd","385.3000","206.1943"
"53","F2","pg","tv","353.9875","196.9044"
"53","Informational Search","flat","audio","389.2125","583.4592"
"53","Informational Search","flat","dvd","345.8000","537.4843"
"53","Informational Search","flat","tv","278.4000","468.4034"
"53","Informational Search","lioneer","audio","269.8875","441.4866"
"53","Informational Search","lioneer","dvd","346.8625","543.2217"
"53","Informational Search","lioneer","tv","312.9125","506.2525"
"53","Informational Search","pg","audio","304.6625","509.1252"
"53","Informational Search","pg","dvd","429.8000","627.6360"
"53","Informational Search","pg","tv","317.5125","492.3670"
"53","Non-Searching","flat","audio","8229.8500","995.7840"
"53","Non-Searching","flat","dvd","8232.7375","945.4440"
"53","Non-Searching","flat","tv","8385.9000","945.7248"
"53","Non-Searching","lioneer","audio","8419.6625","890.5917"
"53","Non-Searching","lioneer","dvd","8150.0750","937.4941"
"53","Non-Searching","lioneer","tv","8235.6250","893.7966"
"53","Non-Searching","pg","audio","8301.3625","894.0368"
"53","Non-Searching","pg","dvd","8127.8250","985.1579"
"53","Non-Searching","pg","tv","8182.3625","1083.6616"
"53","Transacted","flat","audio","128.0875","68.6435"
"53","Transacted","flat","dvd","130.3500","61.9756"
"53","Transacted","flat","tv","120.8750","67.7714"
"53","Transacted","lioneer","audio","118.8250","55.9600"
"53","Transacted","lioneer","dvd","134.8375","57.8430"
"53","Transacted","lioneer","tv","131.8500","57.7118"
"53","Transacted","pg","audio","130.9625","61.2696"
"53","Transacted","pg","dvd","130.0375","64.2704"
"53","Transacted","pg","tv","129.6625","62.0463"
"54","F0","flat","audio","593.7500","486.5300"
"54","F0","flat","dvd","574.6000","416.8097"
"54","F0","flat","tv","505.9750","388.9586"
"54","F0","lioneer","audio","483.6375","394.1646"
"54","F0","lioneer","dvd","588.9500","420.4447"
"54","F0","lioneer","tv","533.1500","395.9532"
"54","F0","pg","audio","525.0250","409.1851"
"54","F0","pg","dvd","600.4750","435.2743"
"54","F0","pg","tv","602.5375","479.4542"
"54","F1","flat","audio","385.0750","221.2810"
"54","F1","flat","dvd","396.5125","218.8248"
"54","F1","flat","tv","363.8250","218.3030"
"54","F1","lioneer","audio","355.1500","204.6729"
"54","F1","lioneer","dvd","419.0000","229.5738"
"54","F1","lioneer","tv","402.2375","218.9135"
"54","F1","pg","audio","386.9875","204.1039"
"54","F1","pg","dvd","404.0375","222.8522"
"54","F1","pg","tv","411.4375","253.3828"
"54","F2","flat","audio","334.8375","160.2405"
"54","F2","flat","dvd","345.2875","166.1180"
"54","F2","flat","tv","333.8000","186.5695"
"54","F2","lioneer","audio","343.1750","180.9203"
"54","F2","lioneer","dvd","376.1250","178.3218"
"54","F2","lioneer","tv","380.8625","180.5359"
"54","F2","pg","audio","347.7875","146.9471"
"54","F2","pg","dvd","389.0875","200.2246"
"54","F2","pg","tv","356.1500","198.2145"
"54","Informational Search","flat","audio","276.1250","438.1120"
"54","Informational Search","flat","dvd","254.7375","398.2315"
"54","Informational Search","flat","tv","295.3750","485.9194"
"54","Informational Search","lioneer","audio","335.5125","536.2130"
"54","Informational Search","lioneer","dvd","291.6125","440.4663"
"54","Informational Search","lioneer","tv","332.6625","530.3603"
"54","Informational Search","pg","audio","279.4375","469.4684"
"54","Informational Search","pg","dvd","274.9750","413.7939"
"54","Informational Search","pg","tv","339.5000","516.8282"
"54","Non-Searching","flat","audio","8261.8500","1034.8524"
"54","Non-Searching","flat","dvd","8279.5000","953.9563"
"54","Non-Searching","flat","tv","8364.7125","932.3617"
"54","Non-Searching","lioneer","audio","8350.8250","913.6210"
"54","Non-Searching","lioneer","dvd","8174.5625","980.8642"
"54","Non-Searching","lioneer","tv","8200.5375","947.9605"
"54","Non-Searching","pg","audio","8311.7250","891.7661"
"54","Non-Searching","pg","dvd","8177.0750","946.6229"
"54","Non-Searching","pg","tv","8146.3500","1115.6977"
"54","Transacted","flat","audio","148.3625","76.5425"
"54","Transacted","flat","dvd","149.3625","73.2221"
"54","Transacted","flat","tv","136.3125","75.6146"
"54","Transacted","lioneer","audio","131.7000","68.4658"
"54","Transacted","lioneer","dvd","149.7500","62.9157"
"54","Transacted","lioneer","tv","150.5500","62.9222"
"54","Transacted","pg","audio","149.0375","73.7744"
"54","Transacted","pg","dvd","154.3500","77.1542"
"54","Transacted","pg","tv","144.0250","69.7279"
"55","F0","flat","audio","560.7125","484.0633"
"55","F0","flat","dvd","534.0000","401.8441"
"55","F0","flat","tv","509.7500","393.0388"
"55","F0","lioneer","audio","517.6000","411.3227"
"55","F0","lioneer","dvd","566.1625","416.5458"
"55","F0","lioneer","tv","549.5875","425.5815"
"55","F0","pg","audio","514.6250","398.2421"
"55","F0","pg","dvd","562.9875","407.1180"
"55","F0","pg","tv","598.9375","466.4985"
"55","F1","flat","audio","392.2875","241.6686"
"55","F1","flat","dvd","394.6250","224.7427"
"55","F1","flat","tv","367.6000","213.0243"
"55","F1","lioneer","audio","356.9750","206.2885"
"55","F1","lioneer","dvd","413.3125","229.4663"
"55","F1","lioneer","tv","398.2875","219.2933"
"55","F1","pg","audio","381.0375","207.5340"
"55","F1","pg","dvd","408.4250","227.2395"
"55","F1","pg","tv","419.3500","262.4562"
"55","F2","flat","audio","331.5375","157.5592"
"55","F2","flat","dvd","339.6875","165.3294"
"55","F2","flat","tv","327.6250","182.6389"
"55","F2","lioneer","audio","338.2125","173.3009"
"55","F2","lioneer","dvd","374.9000","182.5024"
"55","F2","lioneer","tv","372.4625","177.4279"
"55","F2","pg","audio","343.4875","147.2275"
"55","F2","pg","dvd","377.9375","191.0890"
"55","F2","pg","tv","355.8875","205.2970"
"55","Informational Search","flat","audio","285.2625","474.3595"
"55","Informational Search","flat","dvd","280.8500","467.1323"
"55","Informational Search","flat","tv","254.5625","430.3089"
"55","Informational Search","lioneer","audio","299.5125","489.9700"
"55","Informational Search","lioneer","dvd","237.6875","394.0408"
"55","Informational Search","lioneer","tv","276.8250","449.0048"
"55","Informational Search","pg","audio","304.7500","483.6531"
"55","Informational Search","pg","dvd","293.4500","492.5293"
"55","Informational Search","pg","tv","323.4625","505.3511"
"55","Non-Searching","flat","audio","8278.7375","1002.9691"
"55","Non-Searching","flat","dvd","8297.8250","956.5212"
"55","Non-Searching","flat","tv","8397.6125","909.9070"
"55","Non-Searching","lioneer","audio","8342.1000","835.8456"
"55","Non-Searching","lioneer","dvd","8249.1625","906.6161"
"55","Non-Searching","lioneer","tv","8242.2250","955.1021"
"55","Non-Searching","pg","audio","8305.5750","958.5376"
"55","Non-Searching","pg","dvd","8199.2125","901.6458"
"55","Non-Searching","pg","tv","8144.6000","1077.1579"
"55","Transacted","flat","audio","151.4625","76.3904"
"55","Transacted","flat","dvd","153.0125","75.1842"
"55","Transacted","flat","tv","142.8500","73.3592"
"55","Transacted","lioneer","audio","145.6000","73.0564"
"55","Transacted","lioneer","dvd","158.7750","76.9113"
"55","Transacted","lioneer","tv","160.6125","68.5209"
"55","Transacted","pg","audio","150.5250","68.8742"
"55","Transacted","pg","dvd","157.9875","73.5441"
"55","Transacted","pg","tv","157.7625","78.6165"
"56","F0","flat","audio","545.6250","437.5407"
"56","F0","flat","dvd","522.7375","404.8537"
"56","F0","flat","tv","491.0875","388.3423"
"56","F0","lioneer","audio","521.3375","371.0979"
"56","F0","lioneer","dvd","521.5625","355.7246"
"56","F0","lioneer","tv","530.0125","418.4572"
"56","F0","pg","audio","523.6000","414.0234"
"56","F0","pg","dvd","549.4750","393.6792"
"56","F0","pg","tv","592.5375","441.9939"
"56","F1","flat","audio","394.4000","256.2982"
"56","F1","flat","dvd","388.7250","229.8011"
"56","F1","flat","tv","365.3125","211.3962"
"56","F1","lioneer","audio","363.3250","204.9163"
"56","F1","lioneer","dvd","405.5625","227.7902"
"56","F1","lioneer","tv","396.3625","226.9189"
"56","F1","pg","audio","380.2500","214.1035"
"56","F1","pg","dvd","407.6875","219.7877"
"56","F1","pg","tv","423.6750","263.4025"
"56","F2","flat","audio","333.6875","159.4672"
"56","F2","flat","dvd","339.9500","164.3656"
"56","F2","flat","tv","326.4875","178.7623"
"56","F2","lioneer","audio","334.3750","162.2509"
"56","F2","lioneer","dvd","371.1375","185.9748"
"56","F2","lioneer","tv","366.1875","179.6748"
"56","F2","pg","audio","345.1625","157.8896"
"56","F2","pg","dvd","375.3000","184.5310"
"56","F2","pg","tv","361.9125","210.1615"
"56","Informational Search","flat","audio","293.4375","484.2632"
"56","Informational Search","flat","dvd","335.0000","534.6718"
"56","Informational Search","flat","tv","305.1625","500.1388"
"56","Informational Search","lioneer","audio","312.2500","517.0892"
"56","Informational Search","lioneer","dvd","237.3250","429.2407"
"56","Informational Search","lioneer","tv","332.6000","533.0190"
"56","Informational Search","pg","audio","254.4000","429.0596"
"56","Informational Search","pg","dvd","299.8750","501.4200"
"56","Informational Search","pg","tv","298.4250","498.6289"
"56","Non-Searching","flat","audio","8291.6375","948.9689"
"56","Non-Searching","flat","dvd","8267.2750","942.9027"
"56","Non-Searching","flat","tv","8377.6875","953.7843"
"56","Non-Searching","lioneer","audio","8326.4750","919.2611"
"56","Non-Searching","lioneer","dvd","8318.8500","793.9575"
"56","Non-Searching","lioneer","tv","8224.3375","961.9677"
"56","Non-Searching","pg","audio","8356.5500","945.1415"
"56","Non-Searching","pg","dvd","8219.6375","854.3161"
"56","Non-Searching","pg","tv","8175.6500","1027.5736"
"56","Transacted","flat","audio","141.2125","67.9269"
"56","Transacted","flat","dvd","146.3125","69.2793"
"56","Transacted","flat","tv","134.2625","65.5078"
"56","Transacted","lioneer","audio","142.2375","64.9854"
"56","Transacted","lioneer","dvd","145.5625","64.3273"
"56","Transacted","lioneer","tv","150.5000","66.5941"
"56","Transacted","pg","audio","140.0375","67.8108"
"56","Transacted","pg","dvd","148.0250","68.9006"
"56","Transacted","pg","tv","147.8000","70.0752"
"57","F0","flat","audio","541.2625","408.6964"
"57","F0","flat","dvd","547.7500","410.0402"
"57","F0","flat","tv","508.2125","414.8890"
"57","F0","lioneer","audio","534.0000","428.2843"
"57","F0","lioneer","dvd","491.0625","323.9818"
"57","F0","lioneer","tv","552.8375","426.8124"
"57","F0","pg","audio","501.7375","406.0396"
"57","F0","pg","dvd","543.8625","382.2849"
"57","F0","pg","tv","573.1625","428.9638"
"57","F1","flat","audio","397.6625","250.7330"
"57","F1","flat","dvd","390.7125","228.8592"
"57","F1","flat","tv","366.4375","217.5794"
"57","F1","lioneer","audio","373.1000","208.1150"
"57","F1","lioneer","dvd","391.2875","210.9278"
"57","F1","lioneer","tv","396.7125","229.7056"
"57","F1","pg","audio","380.3250","225.4621"
"57","F1","pg","dvd","405.9750","210.2891"
"57","F1","pg","tv","426.2750","253.9432"
"57","F2","flat","audio","343.2000","166.7628"
"57","F2","flat","dvd","348.0500","169.2168"
"57","F2","flat","tv","335.6500","182.4924"
"57","F2","lioneer","audio","339.1375","161.9399"
"57","F2","lioneer","dvd","373.8625","184.4513"
"57","F2","lioneer","tv","370.8250","184.1155"
"57","F2","pg","audio","347.3000","165.7544"
"57","F2","pg","dvd","377.2250","178.2309"
"57","F2","pg","tv","375.8000","217.6915"
"57","Informational Search","flat","audio","214.4000","332.0374"
"57","Informational Search","flat","dvd","317.8000","497.3475"
"57","Informational Search","flat","tv","217.9125","339.3880"
"57","Informational Search","lioneer","audio","299.9500","477.9134"
"57","Informational Search","lioneer","dvd","221.9875","374.1848"
"57","Informational Search","lioneer","tv","325.2875","518.2281"
"57","Informational Search","pg","audio","369.8000","575.9399"
"57","Informational Search","pg","dvd","180.7000","277.1071"
"57","Informational Search","pg","tv","329.5125","547.8341"
"57","Non-Searching","flat","audio","8374.9875","910.0556"
"57","Non-Searching","flat","dvd","8259.8500","961.3689"
"57","Non-Searching","flat","tv","8449.2875","929.4188"
"57","Non-Searching","lioneer","audio","8325.1000","917.0746"
"57","Non-Searching","lioneer","dvd","8390.2750","802.2501"
"57","Non-Searching","lioneer","tv","8216.1875","950.2005"
"57","Non-Searching","pg","audio","8275.4750","971.9870"
"57","Non-Searching","pg","dvd","8351.2000","741.4449"
"57","Non-Searching","pg","tv","8164.8375","923.6700"
"57","Transacted","flat","audio","128.4875","60.2756"
"57","Transacted","flat","dvd","135.8375","62.7852"
"57","Transacted","flat","tv","122.5000","59.3454"
"57","Transacted","lioneer","audio","128.7125","63.7327"
"57","Transacted","lioneer","dvd","131.5250","49.7200"
"57","Transacted","lioneer","tv","138.1500","58.7731"
"57","Transacted","pg","audio","125.3625","53.7255"
"57","Transacted","pg","dvd","141.0375","65.9696"
"57","Transacted","pg","tv","130.4125","61.1637"
"58","F0","flat","audio","493.3000","355.5865"
"58","F0","flat","dvd","555.7875","427.2159"
"58","F0","flat","tv","472.7750","379.3056"
"58","F0","lioneer","audio","533.8500","411.0048"
"58","F0","lioneer","dvd","461.2125","329.3904"
"58","F0","lioneer","tv","564.6500","417.6335"
"58","F0","pg","audio","553.1750","434.0930"
"58","F0","pg","dvd","477.1750","313.5186"
"58","F0","pg","tv","579.0375","407.7397"
"58","F1","flat","audio","392.0250","245.2263"
"58","F1","flat","dvd","396.5875","229.7278"
"58","F1","flat","tv","365.0625","226.5768"
"58","F1","lioneer","audio","383.2125","219.3809"
"58","F1","lioneer","dvd","379.2750","198.1450"
"58","F1","lioneer","tv","400.6375","231.2810"
"58","F1","pg","audio","386.0125","227.8192"
"58","F1","pg","dvd","392.3125","194.8735"
"58","F1","pg","tv","425.5625","234.8359"
"58","F2","flat","audio","347.6750","173.2138"
"58","F2","flat","dvd","355.0875","173.0528"
"58","F2","flat","tv","339.1000","189.2966"
"58","F2","lioneer","audio","346.0625","167.2125"
"58","F2","lioneer","dvd","372.9875","192.5609"
"58","F2","lioneer","tv","376.4125","188.3530"
"58","F2","pg","audio","358.9375","175.9438"
"58","F2","pg","dvd","376.1875","171.8383"
"58","F2","pg","tv","390.7125","218.5691"
"58","Informational Search","flat","audio","241.9250","412.6674"
"58","Informational Search","flat","dvd","284.1375","459.9748"
"58","Informational Search","flat","tv","210.9375","367.7553"
"58","Informational Search","lioneer","audio","299.1750","488.3535"
"58","Informational Search","lioneer","dvd","327.4375","539.5569"
"58","Informational Search","lioneer","tv","257.7875","429.9185"
"58","Informational Search","pg","audio","249.9375","398.4792"
"58","Informational Search","pg","dvd","230.1375","422.4592"
"58","Informational Search","pg","tv","314.6625","489.3713"
"58","Non-Searching","flat","audio","8404.3750","898.5135"
"58","Non-Searching","flat","dvd","8278.3250","914.8408"
"58","Non-Searching","flat","tv","8499.1750","849.8811"
"58","Non-Searching","lioneer","audio","8317.1625","923.0378"
"58","Non-Searching","lioneer","dvd","8339.6750","842.8245"
"58","Non-Searching","lioneer","tv","8268.1625","945.9925"
"58","Non-Searching","pg","audio","8327.9125","939.2589"
"58","Non-Searching","pg","dvd","8398.8500","765.0664"
"58","Non-Searching","pg","tv","8162.3500","949.1209"
"58","Transacted","flat","audio","120.7000","62.1493"
"58","Transacted","flat","dvd","130.0750","63.1769"
"58","Transacted","flat","tv","112.9500","56.8814"
"58","Transacted","lioneer","audio","120.5375","57.0164"
"58","Transacted","lioneer","dvd","119.4125","47.2191"
"58","Transacted","lioneer","tv","132.3500","59.6861"
"58","Transacted","pg","audio","124.0250","57.3988"
"58","Transacted","pg","dvd","125.3375","55.1418"
"58","Transacted","pg","tv","127.6750","54.5683"
"59","F0","flat","audio","472.9125","347.6988"
"59","F0","flat","dvd","540.7500","389.7902"
"59","F0","flat","tv","438.3125","322.7538"
"59","F0","lioneer","audio","531.0125","407.6764"
"59","F0","lioneer","dvd","497.8125","375.1122"
"59","F0","lioneer","tv","531.5375","414.0124"
"59","F0","pg","audio","521.0625","411.0796"
"59","F0","pg","dvd","458.1250","335.3627"
"59","F0","pg","tv","574.4250","414.9774"
"59","F1","flat","audio","378.6000","230.1214"
"59","F1","flat","dvd","389.9500","222.5588"
"59","F1","flat","tv","352.5375","219.0123"
"59","F1","lioneer","audio","387.1125","218.0721"
"59","F1","lioneer","dvd","371.0625","192.2305"
"59","F1","lioneer","tv","397.2375","230.4878"
"59","F1","pg","audio","386.3125","231.6308"
"59","F1","pg","dvd","370.4875","182.7927"
"59","F1","pg","tv","419.5000","224.1261"
"59","F2","flat","audio","347.1250","178.8180"
"59","F2","flat","dvd","351.8125","171.4980"
"59","F2","flat","tv","335.4000","186.4030"
"59","F2","lioneer","audio","347.5625","168.2261"
"59","F2","lioneer","dvd","370.4000","187.0252"
"59","F2","lioneer","tv","374.2625","189.4823"
"59","F2","pg","audio","355.4375","183.9102"
"59","F2","pg","dvd","370.5000","165.4968"
"59","F2","pg","tv","392.8125","220.2402"
"59","Informational Search","flat","audio","359.2125","555.3695"
"59","Informational Search","flat","dvd","248.8375","407.6423"
"59","Informational Search","flat","tv","188.4375","335.8801"
"59","Informational Search","lioneer","audio","232.0250","379.3640"
"59","Informational Search","lioneer","dvd","222.1875","368.4643"
"59","Informational Search","lioneer","tv","305.6875","501.9086"
"59","Informational Search","pg","audio","269.3500","468.7465"
"59","Informational Search","pg","dvd","284.6875","493.2127"
"59","Informational Search","pg","tv","294.3875","480.9804"
"59","Non-Searching","flat","audio","8313.1000","985.7843"
"59","Non-Searching","flat","dvd","8323.3250","909.3203"
"59","Non-Searching","flat","tv","8559.1500","754.5970"
"59","Non-Searching","lioneer","audio","8368.2000","906.4857"
"59","Non-Searching","lioneer","dvd","8398.8125","827.3624"
"59","Non-Searching","lioneer","tv","8249.2000","953.4111"
"59","Non-Searching","pg","audio","8334.5500","911.6498"
"59","Non-Searching","pg","dvd","8381.4500","816.2836"
"59","Non-Searching","pg","tv","8171.0375","936.9566"
"59","Transacted","flat","audio","129.0500","69.0009"
"59","Transacted","flat","dvd","145.3250","76.4552"
"59","Transacted","flat","tv","126.1625","69.1656"
"59","Transacted","lioneer","audio","134.0875","67.0219"
"59","Transacted","lioneer","dvd","139.7250","64.5660"
"59","Transacted","lioneer","tv","142.0750","68.1164"
"59","Transacted","pg","audio","133.2875","60.9549"
"59","Transacted","pg","dvd","134.7500","64.5239"
"59","Transacted","pg","tv","147.8375","70.4115"
